vendor_id,pickup_datetime,dropoff_datetime,store_and_fwd_flag,rate_code,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,total_amount,payment_type,distance_between_service,time_between_service,trip_type,imp_surcharge
2,2015-02-07 19:40:10.000000 UTC,2015-02-07 19:47:20.000000 UTC,N,1,-74.003944396972656,40.750900268554688,-73.995399475097656,40.760036468505859,1,1.09,6.5,0.0,0.5,0.0,0.0,,7.3,2,,,1,0.3
1,2015-08-14 23:33:38.000000 UTC,2015-08-14 23:33:40.000000 UTC,N,1,-73.999549865722656,40.733554840087891,-73.999565124511719,40.733554840087891,1,8.6,29.0,0.5,0.5,0.0,0.0,,30.3,2,,,1,0.3
1,2015-09-02 21:28:20.000000 UTC,2015-09-02 21:31:40.000000 UTC,N,1,-73.992782592773438,40.747341156005859,-73.992866516113281,40.746963500976562,1,5.7,24.5,0.5,0.5,0.0,0.0,,25.8,2,,,1,0.3
2,2015-10-16 20:00:15.000000 UTC,2015-10-16 20:22:54.000000 UTC,N,1,-73.972763061523438,40.748908996582031,-73.990966796875,40.724014282226562,1,1.99,14.0,1.0,0.5,0.0,0.0,,15.8,1,,,1,0.3
2,2015-02-09 07:02:07.000000 UTC,2015-02-09 07:03:34.000000 UTC,N,1,-73.9886703491211,40.7435188293457,-73.988655090332031,40.7434196472168,5,8.6,26.5,0.5,0.5,0.0,0.0,,27.8,2,,,1,0.3
2,2015-03-08 01:52:10.000000 UTC,2015-03-08 01:54:09.000000 UTC,N,1,-73.992813110351562,40.720314025878906,-73.998321533203125,40.720966339111328,1,0.24,3.0,0.5,0.5,0.0,0.0,,4.3,2,,,1,0.3
2,2015-07-25 23:05:55.000000 UTC,2015-07-25 23:30:05.000000 UTC,N,1,-74.0096435546875,40.7188835144043,-74.0096435546875,40.718818664550781,1,9.22,28.0,0.5,0.5,10.45,5.54,,45.29,1,,,1,0.3
2,2015-03-20 14:07:09.000000 UTC,2015-03-20 14:07:22.000000 UTC,N,1,-73.997352600097656,40.749305725097656,-73.996368408203125,40.748580932617188,2,0.0,2.5,0.0,0.5,0.0,0.0,,3.3,2,,,1,0.3
1,2015-04-01 00:41:08.000000 UTC,2015-04-01 00:41:09.000000 UTC,N,1,-73.988563537597656,40.731132507324219,-73.988540649414062,40.731155395507812,1,4.6,17.0,0.5,0.5,3.65,0.0,,21.95,1,,,1,0.3
2,2015-01-15 21:10:36.000000 UTC,2015-01-15 21:21:29.000000 UTC,N,1,-73.9683837890625,40.755489349365234,-73.974578857421875,40.753761291503906,1,3.23,12.0,0.5,0.5,0.0,0.0,,13.3,2,,,1,0.3
2,2015-03-17 04:26:46.000000 UTC,2015-03-17 04:34:35.000000 UTC,N,1,-73.983154296875,40.731613159179688,-74.001617431640625,40.740707397460938,1,1.46,8.0,0.5,0.5,0.0,0.0,,9.3,2,,,1,0.3
1,2015-04-15 09:20:58.000000 UTC,2015-04-15 09:21:04.000000 UTC,N,1,-74.0076904296875,40.742885589599609,-74.007682800292969,40.742889404296875,1,5.0,22.5,0.0,0.5,0.0,0.0,,23.3,4,,,1,0.3
2,2015-02-15 19:20:27.000000 UTC,2015-02-15 19:21:00.000000 UTC,N,3,-74.005119323730469,40.728553771972656,-74.003730773925781,40.727718353271484,1,0.03,20.0,0.0,0.0,0.0,0.0,,20.3,2,,,1,0.3
2,2015-04-11 02:30:15.000000 UTC,2015-04-11 02:38:55.000000 UTC,N,1,-73.999221801757812,40.7281494140625,-73.992279052734375,40.749542236328125,1,1.97,8.5,0.5,0.5,0.0,0.0,,9.8,1,,,1,0.3
1,2015-01-01 00:59:21.000000 UTC,2015-01-01 00:59:24.000000 UTC,N,1,-73.973701477050781,40.757228851318359,-73.9736557006836,40.757381439208984,1,6.4,23.0,0.5,0.5,0.0,0.0,,24.3,4,,,1,0.3
2,2015-02-04 19:09:44.000000 UTC,2015-02-04 19:10:22.000000 UTC,N,1,-73.9915771484375,40.7483024597168,-73.9909439086914,40.748756408691406,1,0.0,2.5,1.0,0.5,0.0,0.0,,4.3,2,,,1,0.3
1,2015-08-12 18:56:22.000000 UTC,2015-08-12 18:56:31.000000 UTC,N,1,-73.9712905883789,40.751510620117188,-73.971321105957031,40.751487731933594,1,7.6,24.0,1.0,0.5,0.0,0.0,,25.8,2,,,1,0.3
1,2015-02-23 09:52:42.000000 UTC,2015-02-23 09:53:00.000000 UTC,N,1,-74.012382507324219,40.718662261962891,-74.012405395507812,40.718654632568359,1,3.6,14.5,0.0,0.5,0.0,0.0,,15.3,2,,,1,0.3
2,2015-02-21 09:44:27.000000 UTC,2015-02-21 09:57:19.000000 UTC,N,1,-73.9870376586914,40.733123779296875,-74.002510070800781,40.731349945068359,1,3.77,13.5,0.0,0.5,9.0,0.0,,23.3,1,,,1,0.3
1,2015-03-21 20:04:51.000000 UTC,2015-03-21 20:05:18.000000 UTC,N,1,-73.985527038574219,40.763225555419922,-73.984848022460938,40.7641716003418,1,5.7,22.0,0.0,0.5,0.0,0.0,,22.8,2,,,1,0.3
2,2015-06-29 22:29:36.000000 UTC,2015-06-29 22:29:46.000000 UTC,N,1,-73.99139404296875,40.722801208496094,-73.991378784179688,40.722816467285156,1,2.52,10.0,0.5,0.5,2.26,0.0,,13.56,1,,,1,0.3
1,2015-05-27 10:59:52.000000 UTC,2015-05-27 11:11:32.000000 UTC,N,1,-73.986320495605469,40.761512756347656,-73.97442626953125,40.7650260925293,1,0.9,8.5,0.0,0.5,0.0,0.0,,9.3,2,,,1,0.3
2,2015-03-02 12:08:49.000000 UTC,2015-03-02 12:10:19.000000 UTC,N,1,-73.996788024902344,40.76434326171875,-73.996795654296875,40.764286041259766,1,0.0,2.1,0.0,0.5,0.0,0.0,,2.9,2,,,1,0.3
2,2015-03-31 16:23:55.000000 UTC,2015-03-31 17:31:29.000000 UTC,N,1,-73.989608764648438,40.750980377197266,-73.989456176757812,40.751045227050781,1,0.0,36.0,1.0,0.5,9.45,0.0,,47.25,1,,,1,0.3
1,2015-12-02 20:35:28.000000 UTC,2015-12-02 20:36:13.000000 UTC,N,1,-73.9857406616211,40.763526916503906,-73.985824584960938,40.763450622558594,1,3.4,14.5,0.5,0.5,0.0,0.0,,15.8,3,,,1,0.3
1,2015-06-13 22:37:54.000000 UTC,2015-06-13 22:38:02.000000 UTC,N,1,-73.986091613769531,40.722465515136719,-73.986083984375,40.722461700439453,1,2.9,13.0,0.5,0.5,0.0,0.0,,14.3,2,,,1,0.3
1,2015-11-07 20:38:00.000000 UTC,2015-11-07 20:38:04.000000 UTC,N,1,-74.005020141601562,40.721626281738281,-74.0050048828125,40.721630096435547,1,0.9,2.5,0.5,0.5,0.0,0.0,,3.8,2,,,1,0.3
2,2015-03-28 00:02:36.000000 UTC,2015-03-28 00:11:24.000000 UTC,N,1,-73.978691101074219,40.72430419921875,-73.991645812988281,40.726371765136719,1,0.94,7.0,0.5,0.5,1.2,0.0,,9.5,1,,,1,0.3
2,2015-03-12 22:36:49.000000 UTC,2015-03-12 22:39:00.000000 UTC,N,1,-73.991226196289062,40.723091125488281,-73.988685607910156,40.718643188476562,1,0.47,3.5,0.5,0.5,0.0,0.0,,4.8,2,,,1,0.3
2,2015-01-09 10:05:31.000000 UTC,2015-01-09 10:39:26.000000 UTC,N,1,-73.971267700195312,40.744266510009766,-73.978729248046875,40.759880065917969,1,7.51,29.0,0.0,0.5,5.0,0.0,,34.8,1,,,1,0.3
2,2015-08-07 21:42:17.000000 UTC,2015-08-07 21:42:52.000000 UTC,N,1,-73.992141723632812,40.755916595458984,-73.99237060546875,40.755844116210938,1,4.6,23.0,0.5,0.5,0.0,0.0,,24.3,2,,,1,0.3
2,2015-07-05 00:48:43.000000 UTC,2015-07-05 00:48:45.000000 UTC,N,5,-73.9741439819336,40.756744384765625,-73.974136352539062,40.756732940673828,1,0.0,35.0,0.0,0.0,8.82,0.0,,44.12,1,,,1,0.3
2,2015-04-02 13:33:11.000000 UTC,2015-04-02 13:34:56.000000 UTC,N,1,-73.988456726074219,40.749347686767578,-73.988655090332031,40.746292114257812,1,0.08,3.0,0.0,0.5,0.0,0.0,,3.8,2,,,1,0.3
2,2015-10-17 01:13:46.000000 UTC,2015-10-17 01:17:22.000000 UTC,N,1,-73.992118835449219,40.743732452392578,-73.989906311035156,40.747928619384766,1,0.37,4.5,0.5,0.5,0.0,0.0,,5.8,2,,,1,0.3
2,2015-03-04 00:55:01.000000 UTC,2015-03-04 00:55:05.000000 UTC,N,1,-74.002616882324219,40.733638763427734,-74.002647399902344,40.7336540222168,1,4.04,14.5,0.5,0.5,3.16,0.0,,18.96,1,,,1,0.3
