vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,rate_code,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,imp_surcharge,total_amount
2,2016-05-01 02:53:53.000000 UTC,2016-05-01 02:57:28.000000 UTC,1,0.52,-73.984268188476562,40.759651184082031,1,N,-73.991653442382812,40.759956359863281,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8
2,2016-05-01 02:53:53.000000 UTC,2016-05-01 03:01:17.000000 UTC,3,1.92,-73.9780044555664,40.746616363525391,1,N,-74.000526428222656,40.737350463867188,1,8.0,0.5,0.5,1.86,0.0,0.3,11.16
2,2016-05-01 02:53:52.000000 UTC,2016-05-01 02:58:36.000000 UTC,1,1.19,-74.00543212890625,40.741901397705078,1,N,-73.997802734375,40.756259918212891,1,6.0,0.5,0.5,1.46,0.0,0.3,8.76
1,2016-05-01 02:53:51.000000 UTC,2016-05-01 03:04:08.000000 UTC,1,2.2,-73.987380981445312,40.72021484375,1,N,-73.978668212890625,40.745895385742188,2,9.5,0.5,0.5,0.0,0.0,0.3,10.8
1,2016-05-01 02:53:50.000000 UTC,2016-05-01 03:07:39.000000 UTC,1,2.5,-73.983818054199219,40.760261535644531,1,N,-73.982856750488281,40.764434814453125,1,11.5,0.5,0.5,2.55,0.0,0.3,15.35
1,2016-05-01 02:53:50.000000 UTC,2016-05-01 03:00:43.000000 UTC,2,1.4,-73.996650695800781,40.752998352050781,1,N,-73.994415283203125,40.764175415039062,1,7.0,0.5,0.5,2.7,0.0,0.3,11.0
2,2016-05-01 02:53:50.000000 UTC,2016-05-01 03:11:38.000000 UTC,1,5.84,-73.989273071289062,40.718784332275391,1,N,-73.987510681152344,40.765361785888672,1,19.5,0.5,0.5,3.0,0.0,0.3,23.8
1,2016-05-01 02:53:50.000000 UTC,2016-05-01 03:02:29.000000 UTC,1,1.4,-73.996444702148438,40.766651153564453,1,N,-73.985237121582031,40.7536506652832,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3
1,2016-05-01 02:53:48.000000 UTC,2016-05-01 03:09:56.000000 UTC,1,2.4,-73.985069274902344,40.719100952148438,1,N,-74.005218505859375,40.740943908691406,1,12.5,0.5,0.5,2.75,0.0,0.3,16.55
2,2016-05-01 02:53:48.000000 UTC,2016-05-01 03:11:59.000000 UTC,1,3.25,-74.006019592285156,40.739963531494141,1,N,-73.969612121582031,40.752174377441406,1,14.5,0.5,0.5,0.0,0.0,0.3,15.8
1,2016-05-01 02:53:48.000000 UTC,2016-05-01 03:04:19.000000 UTC,1,2.7,-74.001220703125,40.730995178222656,1,N,-73.98516845703125,40.76336669921875,2,10.5,0.5,0.5,0.0,0.0,0.3,11.8
2,2016-05-01 02:53:47.000000 UTC,2016-05-01 02:58:31.000000 UTC,1,1.04,-73.980552673339844,40.734218597412109,1,N,-73.9874496459961,40.7441291809082,1,5.5,0.5,0.5,1.36,0.0,0.3,8.16
2,2016-05-01 02:53:47.000000 UTC,2016-05-01 03:02:41.000000 UTC,1,1.78,-73.9991683959961,40.727798461914062,1,N,-73.989349365234375,40.74066162109375,1,8.5,0.5,0.5,1.96,0.0,0.3,11.76
2,2016-05-01 02:53:45.000000 UTC,2016-05-01 02:56:05.000000 UTC,1,0.48,-73.9881362915039,40.75946044921875,1,N,-73.97991943359375,40.762050628662109,2,3.5,0.5,0.5,0.0,0.0,0.3,4.8
2,2016-05-01 02:53:45.000000 UTC,2016-05-01 03:07:27.000000 UTC,2,1.82,-74.007766723632812,40.740146636962891,1,N,-73.978706359863281,40.729743957519531,1,11.0,0.5,0.5,2.46,0.0,0.3,14.76
2,2016-05-01 02:53:45.000000 UTC,2016-05-01 02:58:13.000000 UTC,3,0.96,-73.981559753417969,40.763271331787109,1,N,-73.99053955078125,40.75115966796875,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8
2,2016-05-01 02:53:45.000000 UTC,2016-05-01 03:01:23.000000 UTC,1,1.23,-74.003616333007812,40.722488403320312,1,N,-73.985923767089844,40.722648620605469,1,7.0,0.5,0.5,2.08,0.0,0.3,10.38
1,2016-05-01 02:53:45.000000 UTC,2016-05-01 03:00:22.000000 UTC,1,1.0,-73.993820190429688,40.7210693359375,1,N,-73.9868392944336,40.7291259765625,1,6.0,0.5,0.5,1.45,0.0,0.3,8.75
2,2016-05-01 02:53:45.000000 UTC,2016-05-01 03:03:56.000000 UTC,6,2.24,-73.992469787597656,40.724758148193359,1,N,-74.005523681640625,40.745719909667969,1,9.5,0.5,0.5,2.16,0.0,0.3,12.96
2,2016-05-01 02:53:43.000000 UTC,2016-05-01 03:04:31.000000 UTC,1,2.0,-73.9903793334961,40.718948364257812,1,N,-73.9887466430664,40.741230010986328,1,9.5,0.5,0.5,2.16,0.0,0.3,12.96
2,2016-05-01 02:53:43.000000 UTC,2016-05-01 03:04:06.000000 UTC,1,2.09,-73.998703002929688,40.729766845703125,1,N,-73.979621887207031,40.743675231933594,1,9.5,0.5,0.5,1.2,0.0,0.3,12.0
2,2016-05-01 02:53:42.000000 UTC,2016-05-01 03:01:54.000000 UTC,1,1.74,-73.986381530761719,40.747341156005859,1,N,-73.985389709472656,40.763431549072266,1,8.0,0.5,0.5,1.0,0.0,0.3,10.3
2,2016-05-01 02:53:42.000000 UTC,2016-05-01 03:22:43.000000 UTC,6,5.74,-74.006645202636719,40.744243621826172,1,N,-73.9931869506836,40.71978759765625,1,22.5,0.5,0.5,4.76,0.0,0.3,28.56
1,2016-05-01 02:53:42.000000 UTC,2016-05-01 03:05:04.000000 UTC,1,3.1,-73.999839782714844,40.727092742919922,1,N,-73.9828109741211,40.763107299804688,2,11.5,0.5,0.5,0.0,0.0,0.3,12.8
2,2016-05-01 02:53:41.000000 UTC,2016-05-01 03:04:54.000000 UTC,3,1.95,-73.988082885742188,40.724056243896484,1,N,-73.992507934570312,40.743335723876953,1,10.0,0.5,0.5,2.26,0.0,0.3,13.56
2,2016-05-01 02:53:41.000000 UTC,2016-05-01 03:11:04.000000 UTC,1,4.38,-74.004058837890625,40.732959747314453,1,N,-73.989578247070312,40.763648986816406,1,16.0,0.5,0.5,3.46,0.0,0.3,20.76
1,2016-05-01 02:53:41.000000 UTC,2016-05-01 02:57:16.000000 UTC,1,0.6,-73.998825073242188,40.7446403503418,1,N,-74.0020523071289,40.750774383544922,1,4.5,0.5,0.5,1.15,0.0,0.3,6.95
2,2016-05-01 02:53:40.000000 UTC,2016-05-01 02:58:04.000000 UTC,1,1.49,-74.006729125976562,40.744174957275391,1,N,-73.991081237792969,40.757808685302734,1,6.5,0.5,0.5,1.0,0.0,0.3,8.8
2,2016-05-01 02:53:40.000000 UTC,2016-05-01 03:07:26.000000 UTC,1,2.91,-73.986946105957031,40.761077880859375,1,N,-73.9998779296875,40.7307014465332,1,12.0,0.5,0.5,3.32,0.0,0.3,16.62
2,2016-05-01 02:53:39.000000 UTC,2016-05-01 03:03:14.000000 UTC,1,1.78,-73.977996826171875,40.741989135742188,1,N,-73.982490539550781,40.723426818847656,1,9.0,0.5,0.5,2.06,0.0,0.3,12.36
1,2016-05-01 02:53:38.000000 UTC,2016-05-01 02:58:52.000000 UTC,4,1.1,-73.996795654296875,40.752975463867188,1,N,-73.994415283203125,40.764194488525391,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3
2,2016-05-01 02:53:37.000000 UTC,2016-05-01 02:59:08.000000 UTC,1,1.08,-73.9806900024414,40.729881286621094,1,N,-73.98126220703125,40.741180419921875,1,6.0,0.5,0.5,1.46,0.0,0.3,8.76
2,2016-05-01 02:53:37.000000 UTC,2016-05-01 03:08:06.000000 UTC,6,2.22,-74.0066909790039,40.744159698486328,1,N,-73.983428955078125,40.726280212402344,1,11.5,0.5,0.5,2.56,0.0,0.3,15.36
1,2016-05-01 02:53:37.000000 UTC,2016-05-01 03:00:18.000000 UTC,3,1.1,-73.9850082397461,40.727924346923828,1,N,-73.972862243652344,40.736698150634766,1,6.5,0.5,0.5,1.55,0.0,0.3,9.35
2,2016-05-01 02:53:36.000000 UTC,2016-05-01 03:06:20.000000 UTC,1,2.84,-74.003044128417969,40.733394622802734,1,N,-73.98333740234375,40.764400482177734,2,11.5,0.5,0.5,0.0,0.0,0.3,12.8
2,2016-05-01 02:53:36.000000 UTC,2016-05-01 02:58:01.000000 UTC,5,1.17,-73.983230590820312,40.744461059570312,1,N,-73.994598388671875,40.72802734375,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3
2,2016-05-01 02:53:36.000000 UTC,2016-05-01 02:56:54.000000 UTC,1,0.04,-74.006057739257812,40.740360260009766,1,N,-74.006668090820312,40.744110107421875,1,4.0,0.5,0.5,1.0,0.0,0.3,6.3
2,2016-05-01 02:53:35.000000 UTC,2016-05-01 02:58:14.000000 UTC,1,1.02,-73.990165710449219,40.744636535644531,1,N,-73.991096496582031,40.733505249023438,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8
1,2016-05-01 02:53:35.000000 UTC,2016-05-01 02:59:14.000000 UTC,1,1.6,-74.004432678222656,40.742290496826172,1,N,-73.992843627929688,40.755107879638672,1,7.0,0.5,0.5,1.65,0.0,0.3,9.95
2,2016-05-01 02:53:35.000000 UTC,2016-05-01 03:03:35.000000 UTC,2,1.64,-73.9825668334961,40.749439239501953,1,N,-73.99969482421875,40.739463806152344,1,8.5,0.5,0.5,1.96,0.0,0.3,11.76
2,2016-05-01 02:53:35.000000 UTC,2016-05-01 02:59:49.000000 UTC,3,1.05,-73.9880142211914,40.732181549072266,1,N,-73.97589111328125,40.723968505859375,1,6.0,0.5,0.5,0.0,0.0,0.3,7.3
2,2016-05-01 02:53:35.000000 UTC,2016-05-01 03:02:10.000000 UTC,5,1.85,-74.005897521972656,40.740020751953125,1,N,-73.99322509765625,40.762718200683594,1,8.5,0.5,0.5,2.94,0.0,0.3,12.74
2,2016-05-01 02:53:35.000000 UTC,2016-05-01 02:55:30.000000 UTC,1,0.5,-73.989219665527344,40.7203483581543,1,N,-73.993080139160156,40.724990844726562,2,3.5,0.5,0.5,0.0,0.0,0.3,4.8
2,2016-05-01 02:53:34.000000 UTC,2016-05-01 02:58:57.000000 UTC,1,1.01,-74.003433227539062,40.738838195800781,1,N,-73.986892700195312,40.733379364013672,1,6.0,0.5,0.5,1.82,0.0,0.3,9.12
1,2016-05-01 02:53:34.000000 UTC,2016-05-01 03:03:35.000000 UTC,2,2.2,-73.987991333007812,40.745857238769531,1,N,-73.98736572265625,40.770923614501953,1,10.0,0.5,0.5,2.25,0.0,0.3,13.55
1,2016-05-01 02:53:34.000000 UTC,2016-05-01 03:03:31.000000 UTC,1,1.5,-73.987762451171875,40.721187591552734,1,N,-73.976554870605469,40.732334136962891,1,8.5,0.5,0.5,1.0,0.0,0.3,10.8
2,2016-05-01 02:53:33.000000 UTC,2016-05-01 02:59:14.000000 UTC,1,0.99,-73.974609375,40.744293212890625,1,N,-73.986907958984375,40.739448547363281,1,6.0,0.5,0.5,0.95,0.0,0.3,8.25
1,2016-05-01 02:53:33.000000 UTC,2016-05-01 02:57:55.000000 UTC,3,0.7,-73.988540649414062,40.721561431884766,1,N,-73.9783935546875,40.723140716552734,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3
2,2016-05-01 02:53:32.000000 UTC,2016-05-01 02:53:36.000000 UTC,2,0.0,-74.000991821289062,40.739017486572266,1,N,-74.001045227050781,40.738986968994141,1,2.5,0.5,0.5,5.0,0.0,0.3,8.8
1,2016-05-01 02:53:32.000000 UTC,2016-05-01 02:58:30.000000 UTC,2,0.9,-73.991783142089844,40.722293853759766,1,N,-74.002494812011719,40.728359222412109,1,5.5,0.5,0.5,1.0,0.0,0.3,7.8
2,2016-05-01 02:53:32.000000 UTC,2016-05-01 02:58:26.000000 UTC,1,1.15,-74.004013061523438,40.742031097412109,1,N,-74.00213623046875,40.751808166503906,1,5.5,0.5,0.5,1.36,0.0,0.3,8.16
2,2016-05-01 02:53:32.000000 UTC,2016-05-01 03:01:16.000000 UTC,2,0.95,-73.992279052734375,40.724998474121094,1,N,-74.002006530761719,40.733638763427734,1,6.5,0.5,0.5,1.56,0.0,0.3,9.36
2,2016-05-01 02:53:32.000000 UTC,2016-05-01 03:02:24.000000 UTC,5,2.51,-74.002769470214844,40.728561401367188,1,N,-73.991264343261719,40.7579231262207,1,9.5,0.5,0.5,2.7,0.0,0.3,13.5
2,2016-05-01 02:53:31.000000 UTC,2016-05-01 02:58:27.000000 UTC,2,0.59,-73.991630554199219,40.727058410644531,1,N,-73.987632751464844,40.721481323242188,1,5.0,0.5,0.5,0.0,0.0,0.3,6.3
1,2016-05-01 02:53:31.000000 UTC,2016-05-01 03:00:41.000000 UTC,1,1.3,-74.005790710449219,40.740169525146484,1,N,-73.989662170410156,40.747299194335938,1,7.0,0.5,0.5,1.0,0.0,0.3,9.3
1,2016-05-01 02:53:31.000000 UTC,2016-05-01 03:07:12.000000 UTC,1,2.4,-73.975250244140625,40.745697021484375,1,N,-74.00634765625,40.733371734619141,1,11.0,0.5,0.5,1.85,0.0,0.3,14.15
2,2016-05-01 02:53:30.000000 UTC,2016-05-01 03:13:04.000000 UTC,3,4.91,-73.974372863769531,40.763908386230469,1,N,-73.998611450195312,40.729709625244141,1,18.5,0.5,0.5,3.96,0.0,0.3,23.76
1,2016-05-01 02:53:30.000000 UTC,2016-05-01 02:58:59.000000 UTC,1,0.9,-73.997611999511719,40.720912933349609,1,N,-74.001129150390625,40.731327056884766,1,6.0,0.5,0.5,1.45,0.0,0.3,8.75
2,2016-05-01 02:53:30.000000 UTC,2016-05-01 03:03:38.000000 UTC,1,2.48,-74.002731323242188,40.733638763427734,1,N,-73.987846374511719,40.759849548339844,1,10.0,0.5,0.5,2.0,0.0,0.3,13.3
1,2016-05-01 02:53:29.000000 UTC,2016-05-01 03:00:34.000000 UTC,1,0.9,-73.9892349243164,40.7374267578125,1,N,-73.991439819335938,40.72723388671875,1,6.5,0.5,0.5,0.0,0.0,0.3,7.8
2,2016-05-01 02:53:28.000000 UTC,2016-05-01 03:00:09.000000 UTC,4,2.07,-73.997695922851562,40.736320495605469,1,N,-73.987144470214844,40.760482788085938,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3
2,2016-05-01 02:53:28.000000 UTC,2016-05-01 02:59:54.000000 UTC,5,1.64,-73.995254516601562,40.766139984130859,1,N,-73.984794616699219,40.754131317138672,1,7.5,0.5,0.5,0.88,0.0,0.3,9.68
2,2016-05-01 02:53:28.000000 UTC,2016-05-01 03:02:05.000000 UTC,1,0.44,-73.992347717285156,40.724685668945312,1,N,-73.98822021484375,40.729038238525391,1,6.0,0.5,0.5,1.0,0.0,0.3,8.3
2,2016-05-01 02:53:28.000000 UTC,2016-05-01 03:01:35.000000 UTC,1,1.25,-73.999496459960938,40.731010437011719,1,N,-73.98358154296875,40.7213020324707,1,7.0,0.5,0.5,2.08,0.0,0.3,10.38
2,2016-05-01 02:53:27.000000 UTC,2016-05-01 03:07:51.000000 UTC,3,3.77,-73.983039855957031,40.765892028808594,1,N,-73.986991882324219,40.725360870361328,1,13.5,0.5,0.5,2.96,0.0,0.3,17.76
2,2016-05-01 02:53:26.000000 UTC,2016-05-01 02:59:13.000000 UTC,2,1.17,-73.99591064453125,40.744140625,1,N,-73.980209350585938,40.746311187744141,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8
2,2016-05-01 02:53:26.000000 UTC,2016-05-01 03:00:15.000000 UTC,2,1.13,-73.9974594116211,40.721015930175781,1,N,-73.9840316772461,40.725315093994141,1,6.5,0.5,0.5,0.0,0.0,0.3,7.8
1,2016-05-01 02:53:26.000000 UTC,2016-05-01 02:55:57.000000 UTC,1,0.3,-74.0042495727539,40.742343902587891,1,N,-74.006988525390625,40.7438850402832,2,3.5,0.5,0.5,0.0,0.0,0.3,4.8
2,2016-05-01 02:53:26.000000 UTC,2016-05-01 03:00:29.000000 UTC,3,1.93,-73.983329772949219,40.726753234863281,1,N,-73.978057861328125,40.748275756835938,1,8.0,0.5,0.5,1.86,0.0,0.3,11.16
1,2016-05-01 02:53:26.000000 UTC,2016-05-01 02:56:22.000000 UTC,1,0.6,-73.971664428710938,40.750450134277344,1,N,-73.978775024414062,40.745147705078125,1,4.5,0.5,0.5,1.0,0.0,0.3,6.8
1,2016-05-01 02:53:26.000000 UTC,2016-05-01 02:59:00.000000 UTC,2,0.9,-73.978279113769531,40.759757995605469,1,N,-73.99017333984375,40.756622314453125,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3
1,2016-05-01 02:53:25.000000 UTC,2016-05-01 03:02:09.000000 UTC,1,1.9,-73.987800598144531,40.724277496337891,1,N,-73.978546142578125,40.745887756347656,1,8.5,0.5,0.5,1.95,0.0,0.3,11.75
2,2016-05-01 02:53:25.000000 UTC,2016-05-01 02:56:57.000000 UTC,1,0.64,-73.987197875976562,40.760501861572266,1,N,-73.981796264648438,40.76300048828125,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8
1,2016-05-01 02:53:24.000000 UTC,2016-05-01 03:01:14.000000 UTC,1,1.2,-73.988616943359375,40.7196159362793,1,Y,-73.984687805175781,40.732334136962891,1,7.0,0.5,0.5,1.0,0.0,0.3,9.3
2,2016-05-01 02:53:24.000000 UTC,2016-05-01 02:58:24.000000 UTC,1,0.94,-73.982940673828125,40.731014251708984,1,N,-73.978324890136719,40.7414665222168,1,5.5,0.5,0.5,0.0,0.0,0.3,6.8
1,2016-05-01 02:53:20.000000 UTC,2016-05-01 03:13:30.000000 UTC,1,4.4,-73.987113952636719,40.722915649414062,1,N,-73.987274169921875,40.723838806152344,1,18.0,0.5,0.5,2.2,0.0,0.3,21.5
2,2016-05-01 02:53:20.000000 UTC,2016-05-01 03:00:08.000000 UTC,1,0.55,-73.982681274414062,40.728019714355469,1,N,-73.986968994140625,40.721111297607422,1,6.0,0.5,0.5,1.46,0.0,0.3,8.76
2,2016-05-01 02:53:20.000000 UTC,2016-05-01 02:59:53.000000 UTC,2,1.21,-73.988227844238281,40.734718322753906,1,N,-73.986557006835938,40.745639801025391,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8
2,2016-05-01 02:53:19.000000 UTC,2016-05-01 03:03:08.000000 UTC,1,1.67,-73.999862670898438,40.7193603515625,1,N,-74.0084228515625,40.735061645507812,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3
2,2016-05-01 02:53:19.000000 UTC,2016-05-01 02:56:28.000000 UTC,2,0.87,-74.002601623535156,40.749870300292969,1,N,-73.993942260742188,40.756736755371094,1,5.0,0.5,0.5,1.26,0.0,0.3,7.56
2,2016-05-01 02:53:19.000000 UTC,2016-05-01 03:03:54.000000 UTC,1,1.62,-74.002548217773438,40.749969482421875,1,N,-73.991447448730469,40.7374382019043,1,9.0,0.5,0.5,2.06,0.0,0.3,12.36
1,2016-05-01 02:53:18.000000 UTC,2016-05-01 03:04:47.000000 UTC,1,2.3,-73.988250732421875,40.73468017578125,1,N,-73.988922119140625,40.758831024169922,2,10.5,0.5,0.5,0.0,0.0,0.3,11.8
2,2016-05-01 02:53:18.000000 UTC,2016-05-01 03:11:36.000000 UTC,1,3.92,-73.990364074707031,40.718910217285156,1,N,-73.9871597290039,40.762069702148438,1,15.5,0.5,0.5,3.36,0.0,0.3,20.16
2,2016-05-01 02:53:17.000000 UTC,2016-05-01 03:02:00.000000 UTC,3,1.57,-73.986152648925781,40.748588562011719,1,N,-73.980628967285156,40.764190673828125,1,8.0,0.5,0.5,0.0,0.0,0.3,9.3
2,2016-05-01 02:53:17.000000 UTC,2016-05-01 03:02:12.000000 UTC,1,1.95,-73.983688354492188,40.726821899414062,1,N,-73.978233337402344,40.748241424560547,1,8.5,0.5,0.5,1.96,0.0,0.3,11.76
2,2016-05-01 02:53:16.000000 UTC,2016-05-01 02:54:29.000000 UTC,3,0.27,-73.9850845336914,40.74310302734375,1,N,-73.9871597290039,40.740650177001953,1,3.0,0.5,0.5,0.86,0.0,0.3,5.16
2,2016-05-01 02:53:16.000000 UTC,2016-05-01 02:57:56.000000 UTC,1,1.27,-73.993209838867188,40.739921569824219,1,N,-73.980339050292969,40.746509552001953,1,6.0,0.5,0.5,1.46,0.0,0.3,8.76
2,2016-05-01 02:53:16.000000 UTC,2016-05-01 03:03:30.000000 UTC,1,1.94,-73.986701965332031,40.719810485839844,1,N,-74.002288818359375,40.738620758056641,1,9.0,0.5,0.5,1.75,0.0,0.3,12.05
2,2016-05-01 02:53:16.000000 UTC,2016-05-01 02:56:32.000000 UTC,1,0.6,-73.9880142211914,40.754570007324219,1,N,-73.987342834472656,40.76031494140625,1,4.0,0.5,0.5,1.06,0.0,0.3,6.36
2,2016-05-01 02:53:16.000000 UTC,2016-05-01 03:00:45.000000 UTC,1,0.83,-73.985626220703125,40.7385368347168,1,N,-73.998291015625,40.740535736083984,1,6.5,0.5,0.5,1.0,0.0,0.3,8.8
1,2016-05-01 02:53:15.000000 UTC,2016-05-01 03:01:48.000000 UTC,1,2.1,-73.999893188476562,40.734619140625,1,N,-73.978103637695312,40.754539489746094,1,9.0,0.5,0.5,2.0,0.0,0.3,12.3
2,2016-05-01 02:53:15.000000 UTC,2016-05-01 02:58:13.000000 UTC,1,1.5,-73.981849670410156,40.762893676757812,1,N,-73.9871597290039,40.748836517333984,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8
1,2016-05-01 02:53:13.000000 UTC,2016-05-01 02:54:13.000000 UTC,1,0.0,-73.987945556640625,40.729499816894531,1,N,-73.987945556640625,40.729499816894531,3,2.5,0.5,0.5,0.0,0.0,0.3,3.8
1,2016-05-01 02:53:13.000000 UTC,2016-05-01 02:58:09.000000 UTC,1,1.3,-73.974983215332031,40.749221801757812,1,N,-73.986740112304688,40.734111785888672,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3
2,2016-05-01 02:53:12.000000 UTC,2016-05-01 03:01:19.000000 UTC,1,1.25,-73.989692687988281,40.734249114990234,1,N,-73.983383178710938,40.725990295410156,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3
2,2016-05-01 02:53:12.000000 UTC,2016-05-01 03:01:33.000000 UTC,5,1.99,-74.0061264038086,40.742191314697266,1,N,-74.005088806152344,40.720661163330078,2,9.0,0.5,0.5,0.0,0.0,0.3,10.3
2,2016-05-01 02:53:12.000000 UTC,2016-05-01 03:03:24.000000 UTC,1,2.45,-74.000991821289062,40.741592407226562,1,N,-73.972381591796875,40.756443023681641,1,10.5,0.5,0.5,2.0,0.0,0.3,13.8
1,2016-05-01 02:53:12.000000 UTC,2016-05-01 03:03:55.000000 UTC,1,2.3,-74.006607055664062,40.744014739990234,1,N,-74.0107650756836,40.720264434814453,1,10.0,0.5,0.5,2.25,0.0,0.3,13.55
1,2016-05-01 02:53:12.000000 UTC,2016-05-01 03:06:46.000000 UTC,1,2.7,-73.994224548339844,40.721145629882812,1,N,-73.973320007324219,40.746963500976562,2,12.0,0.5,0.5,0.0,0.0,0.3,13.3
2,2016-05-01 02:53:12.000000 UTC,2016-05-01 02:54:48.000000 UTC,5,0.15,-74.008247375488281,40.737655639648438,1,N,-74.005325317382812,40.737548828125,2,3.0,0.5,0.5,0.0,0.0,0.3,4.3
2,2016-05-01 02:53:11.000000 UTC,2016-05-01 02:53:44.000000 UTC,2,0.02,-73.992469787597656,40.7247428894043,1,N,-73.9930191040039,40.723163604736328,2,2.5,0.5,0.5,0.0,0.0,0.3,3.8
1,2016-05-01 02:53:11.000000 UTC,2016-05-01 03:05:42.000000 UTC,1,1.7,-73.983879089355469,40.725513458251953,1,N,-74.0059814453125,40.733051300048828,1,9.5,0.5,0.5,2.15,0.0,0.3,12.95
2,2016-05-01 02:53:10.000000 UTC,2016-05-01 02:57:00.000000 UTC,2,1.29,-73.9899673461914,40.729450225830078,1,N,-73.978263854980469,40.745468139648438,1,6.0,0.5,0.5,1.0,0.0,0.3,8.3
2,2016-05-01 02:53:09.000000 UTC,2016-05-01 03:06:51.000000 UTC,1,2.3,-74.009078979492188,40.738201141357422,1,N,-73.980140686035156,40.745780944824219,1,10.5,0.5,0.5,2.16,0.0,0.3,13.96
1,2016-05-01 02:53:09.000000 UTC,2016-05-01 02:56:17.000000 UTC,1,0.4,-73.999679565429688,40.728427886962891,1,N,-74.0009994506836,40.731605529785156,2,4.0,0.5,0.5,0.0,0.0,0.3,5.3
2,2016-05-01 02:53:09.000000 UTC,2016-05-01 02:55:17.000000 UTC,1,0.74,-74.002723693847656,40.749778747558594,1,N,-73.994613647460938,40.756019592285156,1,4.5,0.5,0.5,1.16,0.0,0.3,6.96
1,2016-05-01 02:53:09.000000 UTC,2016-05-01 03:01:11.000000 UTC,1,0.8,-73.98577880859375,40.719432830810547,1,N,-73.980911254882812,40.729667663574219,1,7.0,0.5,0.5,1.0,0.0,0.3,9.3
1,2016-05-01 02:53:09.000000 UTC,2016-05-01 03:03:30.000000 UTC,1,2.5,-73.982315063476562,40.731266021728516,1,N,-73.982368469238281,40.757129669189453,1,10.0,0.5,0.5,2.0,0.0,0.3,13.3
1,2016-05-01 02:53:08.000000 UTC,2016-05-01 02:59:20.000000 UTC,2,1.0,-73.999969482421875,40.730644226074219,1,N,-74.004951477050781,40.740871429443359,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8
2,2016-05-01 02:53:08.000000 UTC,2016-05-01 02:59:05.000000 UTC,2,0.96,-73.9938735961914,40.751670837402344,1,N,-73.97796630859375,40.745628356933594,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3
2,2016-05-01 02:53:08.000000 UTC,2016-05-01 03:03:42.000000 UTC,1,2.57,-74.0037612915039,40.738491058349609,1,N,-73.978813171386719,40.765064239501953,1,10.5,0.5,0.5,1.5,0.0,0.3,13.3
1,2016-05-01 02:53:08.000000 UTC,2016-05-01 03:00:05.000000 UTC,1,1.5,-73.9876708984375,40.732330322265625,1,N,-73.9981689453125,40.745628356933594,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8
1,2016-05-01 02:53:07.000000 UTC,2016-05-01 03:01:20.000000 UTC,2,1.4,-73.998214721679688,40.733039855957031,1,N,-74.004386901855469,40.7211799621582,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8
1,2016-05-01 02:53:07.000000 UTC,2016-05-01 03:01:28.000000 UTC,1,1.6,-73.983329772949219,40.768325805664062,1,N,-73.997802734375,40.760673522949219,1,8.0,0.5,0.5,1.85,0.0,0.3,11.15
2,2016-05-01 02:53:05.000000 UTC,2016-05-01 03:00:44.000000 UTC,5,1.01,-74.007392883300781,40.740928649902344,1,N,-74.002777099609375,40.74951171875,1,7.0,0.5,0.5,1.7,0.0,0.3,10.0
1,2016-05-01 02:53:05.000000 UTC,2016-05-01 02:58:01.000000 UTC,1,0.9,-73.993324279785156,40.724494934082031,1,N,-73.9873275756836,40.729240417480469,1,5.5,0.5,0.5,2.0,0.0,0.3,8.8
1,2016-05-01 02:53:03.000000 UTC,2016-05-01 02:57:43.000000 UTC,1,1.2,-73.9890365600586,40.763370513916016,1,N,-74.000930786132812,40.747062683105469,1,6.0,0.5,0.5,1.0,0.0,0.3,8.3
2,2016-05-01 02:53:03.000000 UTC,2016-05-01 03:02:33.000000 UTC,1,1.46,-74.002632141113281,40.749835968017578,1,N,-73.980888366699219,40.744670867919922,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3
2,2016-05-01 02:53:03.000000 UTC,2016-05-01 03:00:29.000000 UTC,2,1.75,-73.993087768554688,40.757900238037109,1,N,-73.991081237792969,40.739852905273438,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3
